#mirID	0	4	8	12	16	20
dme-miR-125-5p_MIMAT0000397	1937.768382	1728.390333	1743.088382	1398.562930	1476.643580	1464.625304
dme-miR-929-3p_MIMAT0005511	111.091789	161.274297	119.824694	128.138118	113.230492	99.210278
dme-miR-9370-3p_MIMAT0035204	0.000000	0.000000	0.000000	0.000000	0.044684	0.000000
dme-miR-10404-3p_MIMAT0041638_2	0.036489	0.020586	0.022858	0.041327	0.045165	0.020264
dme-miR-2491-5p_MIMAT0012198	0.000000	0.000000	0.000000	0.042798	0.000000	0.000000
dme-miR-iab-8-5p_MIMAT0005463	0.189900	0.554398	0.230987	0.427983	0.134053	0.416850
dme-miR-9c-3p_MIMAT0020828	0.474751	0.332639	0.461975	0.342386	0.558556	0.509483
dme-miR-137-5p_MIMAT0020888	9.352599	10.866195	8.893013	10.014803	11.886074	7.873832
dme-miR-2a-3p_MIMAT0000106	1231.034702	1340.771155	1245.624374	1287.225999	1384.125093	1133.309911
dme-miR-305-5p_MIMAT0000391	2959.409303	3192.138915	3177.144546	3230.993652	2985.817466	2839.095237
dme-miR-13b-3p_MIMAT0000119	392.957928	403.135846	434.723028	425.746814	423.154651	391.997161
rr733586-1a-3p-miR	0.189900	0.166319	0.115494	0.042798	0.044684	0.000000
dme-miR-2500-5p_MIMAT0012214	3.014670	2.605669	2.569734	2.482302	1.653326	2.408466
dme-miR-4952-3p_MIMAT0020167	1.946480	1.496874	1.674658	1.840327	1.608642	1.991616
dme-miR-4977-3p_MIMAT0020209	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
dme-miR-5-5p_MIMAT0000110	14.432438	15.523136	12.906419	13.952247	15.013988	19.869846
dme-miR-3645-3p_MIMAT0018064	0.189900	0.332639	0.346481	0.128395	0.536214	0.324217
dme-miR-10404-3p_MIMAT0041638_4	0.036489	0.020586	0.022858	0.041327	0.045165	0.020264
rr901627-1a-3p-miR	0.581570	0.443518	0.332044	0.517146	0.666544	0.308778
dme-miR-2282-3p_MIMAT0011790	0.427276	0.166319	0.288734	0.256790	0.134053	0.231583
rr627154-1a-3p-miR	1.329303	2.078991	1.963393	1.005760	1.675668	1.783191
dme-miR-965-3p_MIMAT0005480	37.885149	37.643605	31.703015	35.351398	35.211376	22.787795
dme-miR-4979-5p_MIMAT0020211	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
dme-miR-3-3p_MIMAT0000108	1.234353	1.441434	2.194380	1.754730	1.653326	1.250550
rr567113-1a-5p-miR	0.434058	0.533608	0.379479	0.451675	0.374305	0.381361
dme-miR-277-3p_MIMAT0000338	20763.909949	22262.283983	22689.570978	22013.456702	21101.757774	21519.135348
dme-miR-9373-5p_MIMAT0035209	0.000000	0.000000	0.000000	0.000000	0.000000	0.092633
dme-miR-184-5p_MIMAT0000330	11.204129	11.586912	10.105697	11.855130	10.277432	5.743265
dme-miR-6-3p_MIMAT0000111_2	4.098686	4.832500	3.310819	4.529487	4.133315	3.481469
dme-miR-6-3p_MIMAT0000111_1	4.098686	4.804780	3.310819	4.508088	4.133315	3.481469
dme-miR-9382-3p_MIMAT0035228	0.047475	0.110880	0.000000	0.000000	0.134053	0.092633
dme-miR-2495-3p_MIMAT0012205	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
dme-miR-279-3p_MIMAT0000341	1455.302438	1134.547215	1273.606568	2082.736594	2275.624561	1011.509456
