#mirID	0	4	8	12	16	20
dme-miR-125-5p_MIMAT0000397	2032.732130	1557.932785	1723.889837	1712.625202	1295.512557	1793.845835
dme-miR-929-3p_MIMAT0005511	143.260944	124.289575	155.332404	156.273263	223.006664	121.431317
dme-miR-9370-3p_MIMAT0035204	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
dme-miR-10404-3p_MIMAT0041638_2	0.068072	0.031050	0.042592	0.035806	0.053236	0.042005
dme-miR-2491-5p_MIMAT0012198	0.000000	0.000000	0.053544	0.000000	0.000000	0.000000
dme-miR-iab-8-5p_MIMAT0005463	0.147035	0.180653	0.267722	0.257806	0.555511	0.284783
dme-miR-9c-3p_MIMAT0020828	0.539128	0.541960	0.481900	0.214838	0.370340	0.569565
dme-miR-137-5p_MIMAT0020888	13.282147	10.613390	13.011298	5.972500	7.036468	10.366088
dme-miR-2a-3p_MIMAT0000106	1382.561230	1100.783957	1304.008661	1139.945494	1121.866100	1251.995606
dme-miR-305-5p_MIMAT0000391	3473.624531	3180.449179	3427.379244	2851.066830	3054.753059	3065.799009
dme-miR-13b-3p_MIMAT0000119	458.764215	419.537533	439.435603	445.771238	472.200511	455.011460
rr733586-1a-3p-miR	0.049012	0.451634	0.267722	0.257806	0.185170	0.113913
dme-miR-2500-5p_MIMAT0012214	2.499592	2.371077	3.105577	1.460899	2.222043	3.360435
dme-miR-4952-3p_MIMAT0020167	1.421337	2.213005	1.392155	1.847608	2.098596	1.594783
dme-miR-4977-3p_MIMAT0020209	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
dme-miR-5-5p_MIMAT0000110	13.870286	15.220053	18.044474	17.874533	18.578745	15.036523
dme-miR-3645-3p_MIMAT0018064	0.196046	0.090327	0.160633	0.343741	0.370340	0.284783
dme-miR-10404-3p_MIMAT0041638_4	0.068072	0.031050	0.042592	0.035806	0.053236	0.042005
rr901627-1a-3p-miR	0.441105	0.534433	0.468514	0.332999	0.401202	0.555326
dme-miR-2282-3p_MIMAT0011790	0.245058	0.135490	0.107089	0.601547	0.246894	0.113913
rr627154-1a-3p-miR	0.857703	1.671044	1.552789	1.267545	1.049298	1.253044
dme-miR-965-3p_MIMAT0005480	43.130219	33.014418	47.333280	29.733599	28.084149	27.851742
dme-miR-4979-5p_MIMAT0020211	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
dme-miR-3-3p_MIMAT0000108	2.548604	2.213005	1.606333	2.234317	1.789979	1.196087
rr567113-1a-5p-miR	0.417182	0.419374	0.462864	0.325326	0.396793	0.319548
dme-miR-277-3p_MIMAT0000338	22889.109282	22880.391936	22149.137178	21089.414163	22399.825037	21461.760670
dme-miR-9373-5p_MIMAT0035209	0.049012	0.045163	0.000000	0.042968	0.000000	0.000000
dme-miR-184-5p_MIMAT0000330	16.761972	8.355222	16.705864	11.472357	8.394383	5.581740
dme-miR-6-3p_MIMAT0000111_2	5.174809	4.501282	5.211658	5.771985	7.633128	3.863551
dme-miR-6-3p_MIMAT0000111_1	5.150304	4.501282	5.211658	5.729017	7.633128	3.863551
dme-miR-9382-3p_MIMAT0035228	0.000000	0.000000	0.000000	0.085935	0.061723	0.000000
dme-miR-2495-3p_MIMAT0012205	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
dme-miR-279-3p_MIMAT0000341	1422.807116	1109.844480	1465.725346	946.447943	1081.023723	1436.443625
dme-miR-33-3p_MIMAT0020808	75.281837	47.015061	63.021799	36.006872	30.182745	28.820003
dme-miR-1007-5p_MIMAT0020904	0.735174	0.767777	1.659877	1.417932	1.913426	1.480870
dme-miR-1004-3p_MIMAT0005017	4.214999	3.296925	4.551277	3.781151	4.073745	4.214783
dme-miR-979-3p_MIMAT0005495	0.098023	0.361307	0.267722	0.128903	0.370340	0.170870
dme-miR-993-5p_MIMAT0020893	120.470544	113.134224	123.848277	117.774268	113.200726	97.139358
dme-miR-34-3p_MIMAT0020812	542.060268	503.819895	548.571654	504.504405	358.150060	528.642010
dme-miR-4941-3p_MIMAT0020149	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
rr194477-1a-5p-miR	0.098023	0.361307	0.214178	0.128903	0.370340	0.341739
dme-miR-1008-3p_MIMAT0005021	0.882209	0.496797	1.338611	0.257806	0.678957	0.740435
dme-miR-31a-5p_MIMAT0000400	2901.904069	3635.349625	2920.304527	4170.989396	3735.397625	3260.723231
dme-miR-998-3p_MIMAT0005518	38.229058	28.340010	32.287294	27.091089	23.177139	33.946090
dme-miR-6-2-5p_MIMAT0020788	0.049012	0.000000	0.000000	0.000000	0.000000	0.170870
dme-miR-219-5p_MIMAT0000335	69.449455	53.563748	78.924496	49.713546	52.773512	51.488701
rr724257-1a-3p-miR	0.147035	0.180653	0.053544	0.042968	0.123447	0.056957
rr266290-1a-3p-miR	0.049012	0.180653	0.160633	0.000000	0.005144	0.170870
rr765733-1b-3p-miR	0.000000	0.045163	0.000000	0.000000	0.000000	0.000000
rr373604-1a-5p-miR	0.147035	0.496797	0.749622	0.300773	0.308617	0.113913
dme-miR-975-5p_MIMAT0005491	0.196046	0.000000	0.107089	0.000000	0.061723	0.000000
dme-miR-966-3p_MIMAT0020862	0.000000	0.000000	0.053544	0.042968	0.000000	0.000000
rr126254-1a-3p-miR	0.245058	0.090327	0.160633	0.171871	0.123447	0.056957
rr724257-1a-5p-miR	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
rr1083056-1a-5p-miR	0.000000	0.000000	0.053544	0.000000	0.000000	0.000000
rr271302-1a-3p-miR	0.049012	0.000000	0.000000	0.042968	0.000000	0.000000
dme-miR-13b-3p_MIMAT0000119_1	458.764215	419.537533	439.435603	445.771238	472.200511	455.068416
dme-miR-970-3p_MIMAT0005486	3789.733095	4805.856029	4119.458907	4601.553674	3958.970087	4346.333632
rr641508-1a-3p-miR	0.049012	0.000000	0.107089	0.000000	0.061723	0.000000
dme-miR-4980-3p_MIMAT0020213	0.000000	0.045163	0.053544	0.000000	0.000000	0.000000
dme-miR-954-5p_MIMAT0005465	1.127267	1.008648	1.124433	0.988255	0.740681	0.854348
dme-miR-987-5p_MIMAT0005504	10174.292085	12086.020767	12677.733574	14399.239896	14747.429241	11595.912343
dme-miR-1003-3p_MIMAT0005016	4.018952	3.477579	4.952860	3.458894	2.931862	4.243261
dme-miR-4913-3p_MIMAT0020506	1.102761	1.038757	0.910255	0.923804	0.802404	0.996739
dme-miR-4972-5p_MIMAT0020199	0.049012	0.000000	0.000000	0.000000	0.000000	0.000000
dme-miR-969-5p_MIMAT0005485	0.000000	0.045163	0.053544	0.085935	0.061723	0.056957
dme-miR-1-5p_MIMAT0020779	0.196046	0.090327	0.267722	0.000000	0.061723	0.000000
dme-let-7-5p_MIMAT0000396	26693.676559	21492.250814	24020.006487	24716.032356	27757.334331	21332.099135
dme-miR-980-5p_MIMAT0020877	13.796769	13.932897	13.921553	15.296476	14.381553	18.169132
dme-miR-1016-3p_MIMAT0005029	0.490116	0.406470	0.428355	0.515612	0.555511	0.512609
rr753053-1b-3p-miR	0.000000	0.000000	0.000000	0.042968	0.000000	0.000000
rr347030-1b-5p-miR	0.833197	0.903267	1.338611	1.933543	3.888575	2.278261
dme-miR-994-3p_MIMAT0020894	0.000000	0.090327	0.107089	0.000000	0.000000	0.000000
dme-miR-4960-3p_MIMAT0020180	1.421337	1.038757	1.766966	1.976511	1.975149	0.968261
dme-miR-2498-5p_MIMAT0012210	0.000000	0.090327	0.107089	0.000000	0.123447	0.000000
dme-miR-263a-3p_MIMAT0020799	68.028118	68.512822	90.597183	74.441416	68.142640	73.929573
dme-miR-962-3p_MIMAT0020857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
rr432755-1a-3p-miR	34.945280	39.517943	31.751850	35.254939	33.577533	36.452178
rr68215-1a-3p-miR	0.784186	0.767777	0.803167	0.558579	0.740681	0.854348
dme-miR-2b-1-5p_MIMAT0020782	15.438658	12.329598	14.510542	15.983958	14.381553	12.131740
dme-miR-274-3p_MIMAT0020800	1.078255	0.993594	0.910255	1.052707	0.864128	0.398696
dme-miR-4968-3p_MIMAT0032118	0.001750	0.001613	0.000000	0.000000	0.000000	0.002034
dme-miR-983-3p_MIMAT0020880	0.000000	0.000000	0.133861	0.064451	0.000000	0.056957
dme-miR-932-5p_MIMAT0005479	791.978649	746.956859	784.675838	706.817481	860.856336	777.997688
rr139215-1a-5p-miR	0.098023	0.000000	0.053544	0.085935	0.308617	0.170870
dme-miR-2499-5p_MIMAT0012212	0.000000	0.000000	0.107089	0.000000	0.000000	0.000000
dme-miR-1014-5p_MIMAT0020907	0.000000	0.000000	0.160633	0.042968	0.000000	0.000000
dme-miR-1001-5p_MIMAT0005521	228.590162	215.000189	252.997452	237.116855	281.798208	197.895455
rr446444-1d-5p-miR	0.001634	0.004280	0.006425	0.000000	0.000000	0.009440
dme-miR-4957-3p_MIMAT0020176	0.343081	0.587124	0.374811	0.257806	0.246894	0.113913
rr817655-5b-3p-miR	8.936684	8.609212	9.462321	9.996521	9.287609	7.217748
dme-miR-375-5p_MIMAT0020853	0.392093	0.225817	0.160633	0.945288	0.617234	0.170870
dme-miR-10404-5p_MIMAT0041637_9	5.847293	5.898024	5.417291	5.707285	6.017075	5.640084
dme-miR-2491-3p_MIMAT0020912	0.000000	0.002657	0.000000	0.000000	0.000000	0.000000
rr315285-1a-3p-miR	0.735174	0.361307	0.481900	0.472644	0.246894	0.398696
dme-miR-2b-3p_MIMAT0000107_1	1112.090646	909.374098	1029.575587	943.483177	965.032071	978.722933
dme-miR-10404-5p_MIMAT0041637_3	5.847293	5.898024	5.417291	5.707285	6.017075	5.640084
dme-miR-10404-5p_MIMAT0041637_2	5.847293	5.898024	5.417291	5.707285	6.017075	5.640084
dme-miR-10404-5p_MIMAT0041637_1	5.847293	5.898024	5.417291	5.707285	6.017075	5.640084
dme-miR-10404-5p_MIMAT0041637_7	5.847293	5.898024	5.417291	5.707285	6.017075	5.640084
dme-miR-10404-5p_MIMAT0041637_6	5.847293	5.898024	5.417291	5.707285	6.017075	5.640084
dme-miR-10404-5p_MIMAT0041637_5	5.847293	5.898024	5.417291	5.707285	6.017075	5.640084
dme-miR-10404-5p_MIMAT0041637_4	5.847293	5.898024	5.417291	5.707285	6.017075	5.640084
dme-miR-2494-3p_MIMAT0012203	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
dme-miR-263b-3p_MIMAT0020822	0.196046	0.225817	0.133861	0.042968	0.277755	0.113913
dme-miR-13a-3p_MIMAT0000118	430.010736	368.254534	405.158241	327.255778	368.700648	429.599355
rr309853-1a-5p-miR	0.441105	0.090327	0.107089	0.128903	0.000000	0.113913
dme-miR-313-5p_MIMAT0020839	0.220552	0.270980	0.053544	0.386709	0.432064	0.142391
rr593300-1b-5p-miR	0.147035	0.180653	0.053544	0.085935	0.185170	0.113913
dme-miR-9379-3p_MIMAT0035222	1.078255	0.587124	0.749622	1.417932	1.234468	1.025217
rr129188-1a-3p-miR	0.735174	0.451634	0.428355	0.859353	0.493787	1.253044
dme-miR-968-5p_MIMAT0005484	0.588139	0.677450	0.535444	0.816385	1.357915	0.455652
dme-miR-210-3p_MIMAT0000355	31045.597357	31086.123343	33269.861069	33747.025708	33319.621310	31730.908675
dme-miR-997-5p_MIMAT0005517	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
dme-miR-4963-5p_MIMAT0020185	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
dme-miR-927-3p_MIMAT0020882	583.875342	736.998338	627.139188	908.113657	786.016707	661.777894
dme-miR-4963-3p_MIMAT0020186	0.686163	0.677450	0.588989	1.031223	1.049298	1.025217
rr405314-1a-3p-miR	0.588139	0.541960	0.321267	0.214838	0.123447	0.341739
dme-miR-2b-3p_MIMAT0000107	1114.655587	912.114008	1031.547807	946.200879	968.473151	978.998223
rr279401-1a-3p-miR	0.098023	0.045163	0.053544	0.085935	0.000000	0.000000
